,TF,Target,Label
784,9,226,1
785,9,182,1
786,9,1154,1
787,9,254,1
788,9,1079,1
789,9,1096,1
790,9,637,1
791,9,847,1
792,9,766,1
793,9,414,1
794,9,1023,1
795,9,191,1
796,9,585,1
797,9,1193,1
798,9,292,1
799,9,839,1
800,9,864,1
801,9,297,1
802,9,344,1
803,9,268,1
804,9,686,1
805,9,120,1
806,9,1000,1
807,9,534,1
808,9,309,1
809,9,1195,1
810,9,276,1
811,9,360,1
812,9,509,1
813,9,353,1
814,9,607,1
815,9,649,1
816,9,807,1
817,9,1131,1
818,9,732,1
819,9,161,1
820,9,354,1
821,9,333,1
822,9,946,1
823,9,955,1
824,9,555,1
825,9,875,1
826,9,765,1
827,9,318,1
828,9,166,1
829,9,231,1
830,9,956,1
831,9,345,1
832,9,285,1
833,9,846,1
834,9,263,1
835,9,623,1
836,9,144,1
837,9,1029,1
838,9,682,1
839,9,619,1
840,9,621,1
841,9,97,1
842,9,1120,1
843,9,151,1
844,9,620,1
845,9,416,1
846,9,613,1
847,9,420,1
848,9,130,1
849,9,1026,1
850,9,181,1
851,9,466,1
852,9,104,1
853,9,119,1
854,9,684,1
855,9,976,1
856,9,589,1
857,9,75,1
858,9,467,1
859,9,559,1
860,9,421,1
861,9,490,1
862,9,154,1
863,9,936,1
864,9,1047,1
865,9,1121,1
866,9,1119,1
867,9,713,1
868,9,954,1
869,9,556,1
870,9,90,1
871,9,367,1
872,9,590,1
873,9,1092,1
874,9,886,1
875,9,1093,1
876,9,703,1
877,9,1013,1
878,9,569,1
879,9,891,1
880,9,380,1
881,9,460,1
882,9,1042,1
883,9,770,1
884,9,246,1
885,9,744,1
886,9,836,1
887,9,295,1
888,9,438,1
889,9,653,1
890,9,454,1
891,9,710,1
892,9,173,1
893,9,282,1
894,9,697,1
895,9,14,1
896,9,21,1
897,9,217,1
898,9,1050,1
899,9,524,1
900,9,961,1
901,9,699,1
902,9,304,1
903,9,688,1
904,9,1203,1
905,9,13,1
906,9,718,1
907,9,1053,1
908,9,118,1
909,9,963,1
910,9,60,1
911,9,394,1
912,9,207,1
913,9,261,1
914,9,1107,1
915,9,195,1
916,9,777,1
917,9,1192,1
918,9,225,1
919,9,872,1
920,9,250,1
921,9,989,1
922,9,715,1
923,9,552,1
924,9,489,1
925,9,82,1
926,9,472,1
927,9,696,1
928,9,290,1
929,9,995,1
930,9,919,1
931,9,328,1
932,9,514,1
933,9,921,1
934,9,64,1
935,9,1112,1
936,9,1152,1
937,9,1039,1
938,9,880,1
939,9,281,1
940,9,546,1
941,9,660,1
942,9,1060,1
943,9,1126,1
944,9,591,1
945,9,971,1
946,9,47,1
947,9,487,1
948,9,665,1
949,9,795,1
950,9,912,1
951,9,731,1
952,9,1084,1
953,9,970,1
954,9,137,1
955,9,1009,1
956,9,187,1
957,9,202,1
958,9,549,1
959,9,756,1
960,9,668,1
961,9,114,1
962,9,184,1
963,9,789,1
964,9,1164,1
965,9,817,1
966,9,287,1
967,9,829,1
968,9,651,1
969,9,704,1
970,9,1102,1
971,9,782,1
972,9,708,1
973,9,504,1
974,9,729,1
975,9,1085,1
976,9,284,1
977,9,279,1
978,9,825,1
979,9,1109,1
980,9,1005,1
981,9,389,1
982,9,180,1
983,9,898,1
984,9,702,1
985,9,1190,1
986,9,1165,1
987,9,156,1
988,9,834,1
989,9,1196,1
990,9,1163,1
991,9,302,1
992,9,335,1
993,9,595,1
994,9,863,1
995,9,973,1
996,9,503,1
997,9,915,1
998,9,814,1
999,9,396,1
1000,9,54,1
1001,9,584,1
1002,9,881,1
1003,9,142,1
1004,9,1088,1
1005,9,778,1
1006,9,94,1
1007,9,942,1
1008,9,427,1
1009,9,1098,1
1010,9,22,1
1011,9,322,1
1012,9,194,1
1013,9,943,1
1014,9,523,1
1015,9,531,1
1016,9,582,1
1017,9,959,1
1018,9,755,1
1019,9,26,1
1020,9,608,1
1021,9,458,1
1022,9,788,1
1023,9,948,1
1024,9,911,1
1025,9,751,1
1026,9,267,1
1027,9,658,1
1028,9,68,1
1029,9,89,1
1030,9,299,1
1031,9,271,1
1032,9,831,1
1033,9,630,1
1034,9,553,1
1035,9,738,1
1036,9,240,1
1037,9,1180,1
1038,9,1182,1
1039,9,392,1
1040,9,336,1
1041,9,830,1
1042,9,77,1
1043,9,208,1
1044,9,1002,1
1045,9,733,1
1046,9,111,1
1047,9,446,1
1048,9,365,1
1049,9,794,1
1050,9,228,1
1051,9,599,1
1052,9,464,1
1053,9,598,1
1054,9,339,1
1055,9,223,1
1056,9,862,1
1057,9,689,1
1058,9,547,1
1059,9,776,1
1060,9,373,1
1061,9,869,1
1062,9,210,1
1063,9,78,1
1064,9,199,1
1065,9,632,1
1066,9,646,1
1067,9,548,1
1068,9,169,1
1069,9,885,1
1070,9,133,1
1071,9,87,1
1072,9,801,1
1073,9,274,1
1074,9,962,1
1075,9,719,1
1076,9,1166,1
1077,9,918,1
1078,9,33,1
1079,9,3,1
1080,9,904,1
1081,9,1201,1
1082,9,841,1
1083,9,203,1
1084,9,797,1
1085,9,59,1
1086,9,188,1
1087,9,85,1
1088,9,275,1
1089,9,8,1
1090,9,100,1
1091,9,363,1
1092,9,512,1
1093,9,495,1
1094,9,741,1
1095,9,1159,1
1096,9,1144,1
1097,9,253,1
1098,9,737,1
1099,9,824,1
1100,9,98,1
1101,9,477,1
1102,9,925,1
1103,9,1052,1
1104,9,602,1
1105,9,155,1
1106,9,1185,1
1107,9,922,1
1108,9,910,1
1109,9,980,1
1110,9,429,1
1111,9,412,1
1112,9,337,1
1113,9,1167,1
1114,9,522,1
1115,9,1011,1
1116,9,600,1
1117,9,953,1
1118,9,1130,1
1119,9,247,1
1120,9,141,1
1121,9,809,1
1122,9,808,1
1123,9,209,1
1124,9,1150,1
1125,9,659,1
1126,9,772,1
1127,9,873,1
1128,9,107,1
1129,9,519,1
1130,9,257,1
1131,9,306,1
1132,9,1083,1
1133,9,366,1
1134,9,291,1
1135,9,700,1
1136,9,870,1
1137,9,481,1
1138,9,857,1
1139,9,471,1
1140,9,642,1
1141,9,310,1
1142,9,647,1
1143,9,491,1
1144,9,952,1
1145,9,631,1
1146,9,785,1
1147,9,674,1
1148,9,92,1
1149,9,342,1
1150,9,657,1
1151,9,934,1
1152,9,662,1
1153,9,501,1
1154,9,461,1
1155,9,931,1
1156,9,579,1
1157,9,277,1
1158,9,1108,1
1159,9,746,1
1160,9,1057,1
1161,9,300,1
1162,9,266,1
1163,9,635,1
1164,9,269,1
1165,9,1191,1
1166,9,849,1
1167,9,784,1
1168,9,127,1
1169,9,1037,1
1170,9,832,1
1171,9,895,1
1172,9,1016,1
1173,9,771,1
1174,9,551,1
1175,9,1061,1
1176,9,109,1
1177,9,1137,1
1178,9,1046,1
1179,9,280,1
1180,9,558,1
1181,9,343,1
1182,9,868,1
1183,9,933,1
1184,9,1174,1
1185,9,597,1
1186,9,1123,1
1187,9,535,1
1188,9,400,1
1189,9,469,1
1190,9,861,1
1191,9,1148,1
1192,9,583,1
1193,9,1087,1
1194,9,949,1
1195,9,924,1
1196,9,463,1
1197,9,951,1
1198,9,639,1
1199,9,211,1
1200,9,123,1
1201,9,103,1
1202,9,1136,1
1203,9,676,1
1204,9,977,1
1205,9,146,1
1206,9,403,1
1207,9,465,1
1208,9,1197,1
1209,9,854,1
1210,9,818,1
1211,9,372,1
1212,9,643,1
1213,9,312,1
1214,9,361,1
1215,9,763,1
1216,9,1033,1
1217,9,982,1
1218,9,1015,1
1219,9,510,1
1220,9,16,1
1221,9,1160,1
1222,9,905,1
1223,9,717,1
1224,9,296,1
1225,9,397,1
1226,9,917,1
1227,9,175,1
1228,9,474,1
1229,9,362,1
1230,9,1040,1
1231,9,150,1
1232,9,232,1
1233,9,329,1
1234,9,691,1
1235,9,611,1
1236,9,430,1
1237,9,174,1
1238,9,508,1
1239,9,571,1
1240,9,1113,1
1241,9,351,1
1242,9,655,1
1243,9,867,1
1244,9,656,1
1245,9,876,1
1246,9,6,1
1247,9,979,1
1248,9,4,1
1249,9,53,1
1250,9,813,1
1251,9,1021,1
1252,9,681,1
1253,9,55,1
1254,9,357,1
1255,9,220,1
1256,9,723,1
1257,9,926,1
1258,9,664,1
1259,9,15,1
1260,9,230,1
1261,9,883,1
1262,9,781,1
1263,9,1111,1
1264,9,1172,1
1265,9,326,1
1266,9,251,1
1267,9,422,1
1268,9,544,1
1269,9,779,1
1270,9,453,1
1271,9,1038,1
1272,9,1155,1
1273,9,502,1
1274,9,743,1
1275,9,990,1
1276,9,324,1
1277,9,644,1
1278,9,160,1
1279,9,62,1
1280,9,874,1
1281,9,347,1
1282,9,1168,1
1283,9,171,1
1284,9,636,1
1285,9,935,1
1286,9,305,1
1287,9,645,1
1288,9,41,1
1289,9,1116,1
1290,9,1018,1
1291,9,1031,1
1292,9,565,1
1293,9,745,1
1294,9,442,1
1295,9,947,1
1296,9,920,1
1297,9,167,1
1298,9,896,1
1299,9,307,1
1300,9,894,1
1301,9,940,1
1302,9,1125,1
1303,9,319,1
1304,9,264,1
1305,9,1143,1
1306,9,572,1
1307,9,906,1
1308,9,496,1
1309,9,860,1
1310,9,624,1
1311,9,25,1
1312,9,633,1
1313,9,529,1
1314,9,1049,1
1315,9,38,1
1316,9,283,1
1317,9,760,1
1318,9,622,1
1319,9,433,1
1320,9,725,1
1321,9,235,1
1322,9,1106,1
1323,9,1071,1
1324,9,889,1
1325,9,432,1
1326,9,448,1
1327,9,996,1
1328,9,298,1
1329,9,1007,1
1330,9,986,1
1331,9,675,1
1332,9,1074,1
1333,9,762,1
1334,9,957,1
1335,9,459,1
1336,9,451,1
1337,9,315,1
1338,9,1140,1
1339,9,311,1
1340,9,1082,1
1341,9,204,1
1342,9,805,1
1343,20,330,1
1344,20,250,1
1345,20,65,1
1346,20,313,1
1347,20,574,1
1348,20,222,1
1349,20,919,1
1350,20,1196,1
1351,20,1198,1
1352,20,407,1
1353,20,777,1
1354,20,594,1
1355,20,312,1
1356,20,980,1
1357,64,892,1
1358,64,992,1
1359,64,717,1
1360,64,180,1
1361,64,1182,1
1362,64,423,1
1363,64,244,1
1364,64,135,1
1365,64,379,1
1366,64,197,1
1367,64,982,1
1368,64,139,1
1369,64,976,1
1370,64,829,1
1371,64,610,1
1372,64,201,1
1373,64,179,1
1374,64,1158,1
1375,64,22,1
1376,64,953,1
1377,64,742,1
1378,64,731,1
1379,64,1121,1
1380,64,1045,1
1381,64,1044,1
1382,64,1001,1
1383,64,1166,1
1384,64,534,1
1385,64,15,1
1386,64,123,1
1387,64,691,1
1388,64,604,1
1389,64,149,1
1390,64,212,1
1391,64,823,1
1392,64,997,1
1393,64,682,1
1394,64,246,1
1395,64,1151,1
1396,64,980,1
1397,64,189,1
1398,64,434,1
1399,64,893,1
1400,64,940,1
1401,64,11,1
1402,64,709,1
1403,64,683,1
1404,64,612,1
1405,64,1109,1
1406,64,252,1
1407,64,385,1
1408,64,968,1
1409,64,1147,1
1410,64,621,1
1411,64,659,1
1412,64,1108,1
1413,64,381,1
1414,64,1123,1
1415,64,555,1
1416,64,900,1
1417,64,675,1
1418,64,406,1
1419,64,958,1
1420,64,984,1
1421,64,120,1
1422,64,31,1
1423,64,662,1
1424,64,285,1
1425,64,815,1
1426,64,266,1
1427,64,837,1
1428,64,169,1
1429,64,446,1
1430,64,188,1
1431,64,319,1
1432,64,948,1
1433,64,467,1
1434,64,304,1
1435,64,1115,1
1436,64,857,1
1437,64,155,1
1438,64,601,1
1439,64,297,1
1440,64,475,1
1441,64,867,1
1442,64,239,1
1443,64,417,1
1444,64,884,1
1445,64,431,1
1446,64,880,1
1447,64,788,1
1448,64,840,1
1449,64,440,1
1450,64,735,1
1451,64,398,1
1452,64,140,1
1453,64,592,1
1454,64,397,1
1455,64,881,1
1456,64,641,1
1457,64,776,1
1458,64,5,1
1459,64,167,1
1460,64,428,1
1461,64,1014,1
1462,64,909,1
1463,64,1093,1
1464,64,921,1
1465,64,410,1
1466,64,1082,1
1467,64,686,1
1468,64,697,1
1469,64,560,1
1470,64,351,1
1471,64,1112,1
1472,64,957,1
1473,64,100,1
1474,64,1187,1
1475,64,707,1
1476,64,816,1
1477,64,930,1
1478,64,413,1
1479,64,923,1
1480,64,625,1
1481,64,1193,1
1482,64,416,1
1483,64,1023,1
1484,64,936,1
1485,64,891,1
1486,64,58,1
1487,64,36,1
1488,64,919,1
1489,64,1118,1
1490,64,602,1
1491,64,924,1
1492,64,317,1
1493,64,47,1
1494,64,1188,1
1495,64,3,1
1496,64,33,1
1497,64,1170,1
1498,64,344,1
1499,64,51,1
1500,64,433,1
1501,64,50,1
1502,64,794,1
1503,64,961,1
1504,64,847,1
1505,64,393,1
1506,64,43,1
1507,64,421,1
1508,64,324,1
1509,64,791,1
1510,64,1160,1
1511,64,281,1
1512,64,1171,1
1513,64,391,1
1514,64,660,1
1515,64,1034,1
1516,64,207,1
1517,64,1060,1
1518,64,1200,1
1519,64,276,1
1520,64,650,1
1521,64,730,1
1522,64,1077,1
1523,64,1017,1
1524,64,115,1
1525,64,579,1
1526,64,945,1
1527,64,1028,1
1528,64,287,1
1529,64,814,1
1530,64,39,1
1531,64,79,1
1532,64,59,1
1533,64,336,1
1534,64,783,1
1535,64,580,1
1536,64,1103,1
1537,64,290,1
1538,64,479,1
1539,64,690,1
1540,64,460,1
1541,64,376,1
1542,64,185,1
1543,64,161,1
1544,64,463,1
1545,64,208,1
1546,64,1092,1
1547,64,312,1
1548,64,1149,1
1549,64,726,1
1550,64,987,1
1551,64,1040,1
1552,64,124,1
1553,64,760,1
1554,64,496,1
1555,64,1076,1
1556,64,899,1
1557,64,370,1
1558,64,981,1
1559,64,914,1
1560,64,274,1
1561,64,20,1
1562,64,1009,1
1563,64,582,1
1564,64,200,1
1565,64,889,1
1566,64,44,1
1567,64,307,1
1568,64,803,1
1569,64,888,1
1570,64,563,1
1571,64,430,1
1572,64,819,1
1573,64,879,1
1574,64,718,1
1575,64,813,1
1576,64,492,1
1577,64,37,1
1578,64,1047,1
1579,64,725,1
1580,64,991,1
1581,64,448,1
1582,64,98,1
1583,64,443,1
1584,64,1164,1
1585,64,342,1
1586,64,855,1
1587,64,778,1
1588,64,1135,1
1589,64,784,1
1590,64,245,1
1591,64,911,1
1592,64,949,1
1593,64,1046,1
1594,64,1136,1
1595,64,721,1
1596,64,182,1
1597,64,328,1
1598,64,548,1
1599,64,209,1
1600,64,878,1
1601,64,143,1
1602,64,965,1
1603,64,1035,1
1604,64,227,1
1605,64,1157,1
1606,64,687,1
1607,64,998,1
1608,64,748,1
1609,64,291,1
1610,64,450,1
1611,64,318,1
1612,64,404,1
1613,64,719,1
1614,64,53,1
1615,64,732,1
1616,64,1024,1
1617,64,1117,1
1618,64,510,1
1619,64,178,1
1620,64,503,1
1621,64,168,1
1622,64,663,1
1623,64,1143,1
1624,64,544,1
1625,64,1139,1
1626,64,896,1
1627,64,584,1
1628,64,396,1
1629,64,256,1
1630,64,693,1
1631,64,785,1
